time,meanMsgsAtGateway,meanAtService
35.0,6,4
35.1,6,4
35.2,6,4
35.3,6,4
35.4,6,4
35.5,6,4
35.6,6,4
35.7,6,4
35.8,6,4
35.9,6,4
36.0,6,4
36.1,6,4
36.2,6,4
36.3,6,4
36.4,6,4
36.5,6,4
36.6,6,4
36.7,6,4
36.8,6,4
36.9,7,3
37.0,7,3
37.1,7,3
37.2,7,3
37.3,7,3
37.4,7,3
37.5,7,3
37.6,7,3
37.7,7,3
37.8,7,2
37.9,7,2
38.0,7,2
38.1,7,2
38.2,7,2
38.3,7,2
38.4,7,2
38.5,7,2
38.6,7,2
38.7,7,2
38.8,7,1
38.9,7,1
39.0,8,1
39.1,8,0
39.2,8,0
39.3,8,0
39.4,8,0
39.5,8,0
39.6,8,0
39.7,8,0
39.8,8,0
39.9,8,0
40.0,9,0
40.1,9,0
40.2,9,0
40.3,9,0
40.4,9,0
40.5,9,0
40.6,9,0
40.7,9,0
40.8,9,0
40.9,0,12
41.0,1,12
41.1,1,12
41.2,1,12
41.3,1,12
41.4,1,12
41.5,1,12
41.6,2,12
41.7,2,12
41.8,2,12
41.9,2,12
42.0,2,12
42.1,2,12
42.2,2,12
42.3,2,12
42.4,2,12
42.5,2,12
42.6,2,12
42.7,2,12
42.8,2,11
42.9,2,11
43.0,2,11
43.1,2,11
43.2,2,11
43.3,2,11
43.4,2,11
43.5,2,11
43.6,2,11
43.7,2,11
43.8,2,11
43.9,2,11
44.0,2,11
44.1,2,11
44.2,2,10
44.3,2,10
44.4,3,10
44.5,3,10
44.6,3,10
44.7,3,10
44.8,3,10
44.9,3,10
45.0,3,10
45.1,3,10
45.2,3,10
45.3,3,9
45.4,4,9
45.5,5,9
45.6,5,9
45.7,5,9
45.8,5,9
45.9,6,9
46.0,6,9
46.1,6,9
46.2,6,8
46.3,6,7
46.4,6,7
46.5,6,7
46.6,6,7
46.7,6,7
46.8,6,6
46.9,6,6
47.0,6,5
47.1,6,5
47.2,6,5
47.3,6,5
47.4,6,5
47.5,6,5
47.6,6,5
47.7,6,4
47.8,6,4
47.9,6,4
48.0,6,4
48.1,6,4
48.2,6,4
48.3,6,4
48.4,6,4
48.5,6,4
48.6,6,4
48.7,6,4
48.8,6,3
48.9,6,2
49.0,6,2
49.1,6,2
49.2,6,2
49.3,6,2
49.4,6,2
49.5,6,2
49.6,6,2
49.7,6,2
49.8,6,2
49.9,6,2
50.0,6,2
50.1,6,2
50.2,6,2
50.3,8,2
50.4,8,2
50.5,9,2
50.6,9,2
50.7,9,2
50.8,9,2
50.9,9,2
51.0,9,2
51.1,9,2
51.2,9,2
51.3,9,2
51.4,9,2
51.5,9,2
51.6,9,2
51.7,9,2
51.8,9,2
51.9,0,14
52.0,0,12
52.1,0,12
52.2,0,12
52.3,0,11
52.4,0,11
52.5,0,11
52.6,0,10
52.7,0,9
52.8,0,9
52.9,0,9
53.0,0,9
53.1,0,9
53.2,0,9
53.3,0,9
53.4,1,9
53.5,1,9
53.6,1,9
53.7,1,8
53.8,1,8
53.9,1,7
54.0,2,7
54.1,2,7
54.2,2,7
54.3,2,7
54.4,2,7
54.5,2,7
54.6,2,7
54.7,2,7
54.8,2,6
54.9,2,6
55.0,2,6
55.1,2,5
55.2,2,5
55.3,2,4
55.4,2,4
55.5,2,4
55.6,2,4
55.7,2,4
55.8,2,3
55.9,2,3
56.0,2,3
56.1,2,3
56.2,2,3
56.3,2,3
56.4,2,3
56.5,2,3
56.6,2,3
56.7,2,3
56.8,2,3
56.9,2,3
57.0,2,3
57.1,2,3
57.2,2,2
57.3,2,2
57.4,2,2
57.5,2,2
57.6,2,2
57.7,3,2
57.8,4,2
57.9,4,2
58.0,4,2
58.1,4,2
58.2,4,2
58.3,4,2
58.4,4,2
58.5,4,2
58.6,4,2
58.7,4,2
58.8,4,2
58.9,4,2
59.0,4,2
59.1,4,1
59.2,4,1
59.3,4,1
59.4,4,1
59.5,4,1
59.6,4,1
59.7,4,1
59.8,4,0
59.9,4,0
60.0,4,0
60.1,4,0
60.2,4,0
60.3,4,0
60.4,4,0
60.5,4,0
60.6,4,0
60.7,4,0
60.8,4,0
60.9,4,0
61.0,4,0
61.1,4,0
61.2,4,0
61.3,4,0
61.4,4,0
61.5,4,0
61.6,4,0
61.7,4,0
61.8,4,0
61.9,4,0
62.0,4,0
62.1,4,0
62.2,4,0
62.3,4,0
62.4,4,0
62.5,4,0
62.6,4,0
62.7,4,0
62.8,4,0
62.9,4,0
63.0,4,0
63.1,4,0
63.2,4,0
63.3,4,0
63.4,4,0
63.5,4,0
63.6,4,0
63.7,4,0
63.8,4,0
63.9,6,0
64.0,6,0
64.1,6,0
64.2,6,0
64.3,6,0
64.4,6,0
64.5,6,0
64.6,6,0
64.7,6,0
64.8,6,0
64.9,6,0
65.0,6,0
65.1,6,0
65.2,6,0
65.3,6,0
65.4,6,0
65.5,6,0
65.6,6,0
65.7,6,0
65.8,6,0
65.9,6,0
66.0,6,0
66.1,6,0
66.2,6,0
66.3,6,0
66.4,6,0
66.5,6,0
66.6,6,0
66.7,6,0
66.8,6,0
66.9,6,0
67.0,7,0
67.1,7,0
67.2,7,0
67.3,7,0
67.4,7,0
67.5,7,0
67.6,7,0
67.7,7,0
67.8,7,0
67.9,7,0
68.0,7,0
68.1,7,0
68.2,7,0
68.3,7,0
68.4,7,0
68.5,7,0
68.6,7,0
68.7,7,0
68.8,7,0
68.9,7,0
69.0,7,0
69.1,7,0
69.2,7,0
69.3,7,0
69.4,7,0
69.5,7,0
69.6,8,0
69.7,9,0
69.8,9,0
69.9,9,0
70.0,9,0
70.1,9,0
70.2,9,0
70.3,9,0
70.4,9,0
70.5,9,0
70.6,9,0
70.7,9,0
70.8,9,0
70.9,0,12
71.0,0,12
71.1,0,12
71.2,0,12
71.3,0,11
71.4,0,11
71.5,0,11
71.6,0,10
71.7,0,10
71.8,0,10
71.9,0,10
72.0,0,10
72.1,0,10
72.2,0,10
72.3,0,10
72.4,0,10
72.5,0,10
72.6,0,10
72.7,0,10
72.8,0,10
72.9,0,10
73.0,0,10
73.1,1,10
73.2,1,10
73.3,1,10
73.4,1,10
73.5,1,9
73.6,1,9
73.7,1,9
73.8,1,9
73.9,1,9
74.0,1,7
74.1,1,7
74.2,2,7
74.3,2,7
74.4,2,7
74.5,2,7
74.6,2,7
74.7,2,7
74.8,2,7
74.9,2,7
75.0,2,7
75.1,2,7
75.2,2,7
75.3,2,7
75.4,2,7
75.5,2,7
75.6,3,7
75.7,3,7
75.8,3,7
75.9,3,7
76.0,3,7
76.1,3,7
76.2,3,7
76.3,3,7
76.4,3,7
76.5,3,7
76.6,3,7
76.7,3,7
76.8,3,7
76.9,4,7
77.0,5,7
77.1,5,6
77.2,5,6
77.3,5,6
77.4,6,6
77.5,6,4
77.6,6,4
77.7,6,3
77.8,6,3
77.9,6,3
78.0,6,3
78.1,6,3
78.2,6,3
78.3,6,3
78.4,6,3
78.5,6,3
78.6,6,3
78.7,6,3
78.8,6,3
78.9,6,3
79.0,6,3
79.1,6,3
79.2,6,3
79.3,7,3
79.4,7,3
79.5,7,3
79.6,7,2
79.7,7,2
79.8,7,2
79.9,7,2
80.0,7,2
80.1,8,2
80.2,8,2
80.3,8,2
80.4,9,2
80.5,9,2
80.6,9,2
80.7,9,2
80.8,9,2
80.9,9,2
81.0,9,1
81.1,9,1
81.2,9,1
81.3,9,1
81.4,9,1
81.5,9,1
81.6,9,0
81.7,9,0
81.8,9,0
81.9,9,0
82.0,9,0
82.1,9,0
82.2,9,0
82.3,9,0
82.4,9,0
82.5,9,0
82.6,9,0
82.7,9,0
82.8,9,0
82.9,9,0
83.0,9,0
83.1,9,0
83.2,0,12
83.3,1,12
83.4,1,11
83.5,1,11
83.6,2,11
83.7,2,11
83.8,2,11
83.9,2,11
84.0,2,11
84.1,2,11
84.2,2,11
84.3,2,10
84.4,2,10
84.5,2,10
84.6,2,10
84.7,2,10
84.8,2,10
84.9,2,10
85.0,3,9
85.1,3,9
85.2,3,8
85.3,3,8
85.4,3,8
85.5,3,7
85.6,3,6
85.7,3,6
85.8,3,6
85.9,3,6
86.0,3,6
86.1,3,6
86.2,3,6
86.3,3,6
86.4,3,6
86.5,3,6
86.6,3,6
86.7,3,6
86.8,3,6
86.9,3,6
87.0,3,5
87.1,4,5
87.2,4,5
87.3,4,5
87.4,4,5
87.5,4,5
87.6,4,5
87.7,4,5
87.8,4,5
87.9,4,5
88.0,4,5
88.1,5,5
88.2,5,5
88.3,5,5
88.4,5,5
88.5,5,5
88.6,6,5
88.7,6,5
88.8,6,5
88.9,6,5
89.0,6,5
89.1,6,5
89.2,7,5
89.3,7,5
89.4,7,5
89.5,7,4
89.6,7,4
89.7,7,4
89.8,7,3
89.9,7,3
90.0,7,3
90.1,7,3
90.2,7,3
90.3,7,3
90.4,7,3
90.5,7,3
90.6,7,3
90.7,7,3
90.8,7,3
90.9,7,3
91.0,7,3
91.1,7,3
91.2,7,3
91.3,7,3
91.4,7,3
91.5,7,3
91.6,8,3
91.7,8,3
91.8,8,3
91.9,8,3
92.0,8,2
92.1,8,2
92.2,8,1
92.3,8,1
92.4,8,1
92.5,8,1
92.6,8,1
92.7,8,1
92.8,8,1
92.9,8,0
93.0,9,0
93.1,9,0
93.2,9,0
93.3,9,0
93.4,9,0
93.5,0,12
93.6,1,12
93.7,1,12
93.8,1,12
93.9,1,12
94.0,1,12
94.1,1,12
94.2,1,12
94.3,1,12
94.4,1,12
94.5,2,12
94.6,3,12
94.7,3,12
94.8,3,12
94.9,3,12
95.0,3,12
95.1,3,12
95.2,3,12
95.3,3,12
95.4,3,12
95.5,3,12
95.6,3,12
95.7,3,11
95.8,3,11
95.9,3,11
96.0,3,11
96.1,3,11
96.2,3,11
96.3,3,11
96.4,3,11
96.5,3,11
96.6,4,11
96.7,4,11
96.8,4,11
96.9,4,10
97.0,5,10
97.1,5,10
97.2,5,10
97.3,5,10
97.4,5,9
97.5,6,9
97.6,6,9
97.7,6,9
97.8,6,9
97.9,6,9
98.0,6,8
98.1,6,8
98.2,6,8
98.3,7,8
98.4,7,7
98.5,7,6
98.6,8,5
98.7,9,4
98.8,9,4
98.9,9,4
99.0,9,4
99.1,9,4
99.2,9,4
99.3,9,3
99.4,9,3
99.5,9,3
99.6,9,1
99.7,9,1
99.8,9,1
99.9,9,1
100.0,0,13
100.1,0,13
100.2,0,13
100.3,0,13
100.4,0,13
100.5,0,13
100.6,0,12
100.7,0,12
100.8,0,12
100.9,1,12
101.0,1,12
101.1,2,12
101.2,2,12
101.3,2,12
101.4,2,11
101.5,2,11
101.6,2,11
101.7,2,11
101.8,2,11
101.9,2,11
102.0,2,11
102.1,2,11
102.2,2,10
102.3,2,10
102.4,2,9
102.5,2,9
102.6,2,9
102.7,3,9
102.8,3,9
102.9,3,9
103.0,3,9
103.1,3,9
103.2,3,9
103.3,3,8
103.4,3,8
103.5,3,8
103.6,3,8
103.7,3,8
103.8,3,8
103.9,3,8
104.0,3,7
104.1,4,7
104.2,4,7
104.3,4,7
104.4,4,7
104.5,4,7
104.6,4,5
104.7,5,5
104.8,5,5
104.9,5,5
105.0,5,5
105.1,5,5
105.2,5,5
105.3,5,4
105.4,6,4
105.5,6,4
105.6,6,3
105.7,6,3
105.8,6,2
105.9,6,2
106.0,6,2
106.1,6,2
106.2,6,2
106.3,6,2
106.4,7,2
106.5,7,2
106.6,7,2
106.7,7,2
106.8,7,2
106.9,7,2
107.0,7,2
107.1,7,2
107.2,7,2
107.3,7,1
107.4,7,1
107.5,7,0
107.6,7,0
107.7,7,0
107.8,8,0
107.9,8,0
108.0,8,0
108.1,8,0
108.2,8,0
108.3,8,0
108.4,8,0
108.5,8,0
108.6,8,0
108.7,8,0
108.8,8,0
108.9,8,0
109.0,8,0
109.1,8,0
109.2,8,0
109.3,8,0
109.4,8,0
109.5,8,0
109.6,8,0
109.7,8,0
109.8,8,0
109.9,8,0
110.0,8,0
110.1,8,0
110.2,8,0
110.3,8,0
110.4,8,0
110.5,8,0
110.6,8,0
110.7,8,0
110.8,8,0
110.9,8,0
111.0,8,0
111.1,9,0
111.2,9,0
111.3,0,12
111.4,0,12
111.5,0,12
111.6,0,12
111.7,0,11
111.8,0,11
111.9,0,10
112.0,0,10
112.1,1,10
112.2,1,9
112.3,1,9
112.4,1,9
112.5,1,9
112.6,1,9
112.7,2,9
112.8,2,9
112.9,2,9
113.0,2,9
113.1,2,8
113.2,2,8
113.3,2,8
113.4,2,8
113.5,2,8
113.6,2,8
113.7,2,7
113.8,2,7
113.9,3,7
114.0,3,7
114.1,3,6
114.2,3,6
114.3,3,6
114.4,4,6
114.5,4,6
114.6,4,6
114.7,4,6
114.8,4,6
114.9,4,6
115.0,4,5
115.1,4,5
115.2,5,4
115.3,5,4
115.4,5,4
115.5,5,4
115.6,5,4
115.7,5,4
115.8,5,4
115.9,5,4
116.0,5,3
116.1,5,3
116.2,5,3
116.3,6,3
116.4,6,3
116.5,6,3
116.6,6,3
116.7,7,3
116.8,7,3
116.9,7,3
117.0,7,3
117.1,8,3
117.2,8,3
117.3,8,2
117.4,8,2
117.5,8,2
117.6,8,2
117.7,8,1
117.8,8,1
117.9,8,0
118.0,8,0
118.1,8,0
118.2,8,0
118.3,8,0
118.4,8,0
118.5,8,0
118.6,8,0
118.7,8,0
118.8,8,0
118.9,8,0
119.0,8,0
119.1,9,0
119.2,9,0
119.3,9,0
119.4,9,0
119.5,9,0
119.6,9,0
119.7,9,0
119.8,9,0
119.9,0,12
120.0,1,12
120.1,1,12
120.2,1,12
120.3,1,12
120.4,1,12
120.5,1,12
120.6,1,12
120.7,1,12
120.8,1,12
120.9,1,12
121.0,1,12
121.1,1,12
121.2,1,12
121.3,1,12
121.4,1,12
121.5,1,12
121.6,1,12
121.7,1,12
121.8,1,12
121.9,1,12
122.0,1,12
122.1,1,12
122.2,1,12
122.3,2,12
122.4,2,12
122.5,2,12
122.6,2,12
122.7,2,12
122.8,2,12
122.9,2,12
123.0,2,10
123.1,2,10
123.2,2,10
123.3,2,10
123.4,2,10
123.5,2,10
123.6,2,10
123.7,2,10
123.8,2,10
123.9,2,10
124.0,2,10
124.1,2,10
124.2,2,10
124.3,2,10
124.4,3,10
124.5,3,10
124.6,3,10
124.7,3,10
124.8,3,10
124.9,3,10
125.0,3,10
125.1,3,10
125.2,3,10
125.3,3,10
125.4,3,10
125.5,3,10
125.6,3,10
125.7,3,10
125.8,3,10
125.9,3,10
126.0,3,10
126.1,3,10
126.2,3,9
126.3,3,9
126.4,3,8
126.5,3,8
126.6,3,7
126.7,3,7
126.8,3,7
126.9,3,7
127.0,3,7
127.1,3,7
127.2,3,7
127.3,3,7
127.4,3,7
127.5,3,7
127.6,4,7
127.7,4,7
127.8,4,7
127.9,4,6
128.0,4,5
128.1,4,5
128.2,5,5
128.3,5,5
128.4,5,5
128.5,5,5
128.6,5,4
128.7,5,4
128.8,5,4
128.9,5,4
129.0,5,4
129.1,5,4
129.2,5,4
129.3,5,3
129.4,5,3
129.5,5,3
129.6,5,3
129.7,6,3
129.8,6,3
129.9,6,3
130.0,6,3
130.1,6,3
130.2,6,3
130.3,6,3
130.4,6,3
130.5,6,3
130.6,6,3
130.7,6,3
130.8,6,3
130.9,7,3
131.0,7,3
131.1,7,3
131.2,7,3
131.3,7,3
131.4,7,3
131.5,7,2
131.6,7,2
131.7,8,2
131.8,8,2
131.9,8,2
132.0,8,2
132.1,8,2
132.2,8,2
132.3,8,2
132.4,8,2
132.5,8,2
132.6,8,2
132.7,8,2
132.8,8,2
132.9,8,2
133.0,8,2
133.1,8,2
133.2,8,2
133.3,8,2
133.4,8,2
133.5,8,2
133.6,8,2
133.7,8,2
133.8,8,2
133.9,8,1
134.0,8,0
134.1,8,0
134.2,9,0
134.3,9,0
134.4,9,0
134.5,9,0
134.6,9,0
134.7,9,0
134.8,9,0
134.9,9,0
135.0,9,0
135.1,9,0
135.2,9,0
135.3,9,0
135.4,9,0
135.5,9,0
135.6,9,0
135.7,9,0
135.8,9,0
135.9,9,0
136.0,9,0
136.1,9,0
136.2,9,0
136.3,9,0
136.4,9,0
136.5,9,0
136.6,9,0
136.7,9,0
136.8,9,0
136.9,9,0
137.0,9,0
137.1,9,0
137.2,9,0
137.3,9,0
137.4,0,12
137.5,0,12
137.6,0,12
137.7,0,12
137.8,0,12
137.9,0,12
138.0,0,12
138.1,1,12
138.2,1,12
138.3,1,12
138.4,1,12
138.5,1,12
138.6,1,12
138.7,1,12
138.8,1,12
138.9,1,12
139.0,1,12
139.1,1,11
139.2,1,11
139.3,2,11
139.4,2,11
139.5,2,11
139.6,2,11
139.7,2,11
139.8,2,11
139.9,2,11
140.0,2,11
140.1,2,10
140.2,2,10
140.3,2,10
140.4,2,10
140.5,2,9
140.6,2,9
140.7,2,9
140.8,2,9
140.9,2,9
141.0,2,9
141.1,2,9
141.2,2,8
141.3,2,8
141.4,2,8
141.5,2,8
141.6,2,7
141.7,2,7
141.8,2,6
141.9,2,6
142.0,3,4
142.1,4,3
142.2,5,3
142.3,5,3
142.4,5,3
142.5,5,3
142.6,5,3
142.7,5,3
142.8,5,3
142.9,5,3
143.0,5,3
143.1,5,2
143.2,5,2
143.3,5,2
143.4,5,2
143.5,5,2
143.6,5,2
143.7,5,2
143.8,5,2
143.9,5,2
144.0,5,2
144.1,5,2
144.2,6,2
144.3,6,2
144.4,7,2
144.5,7,1
144.6,7,1
144.7,7,1
144.8,7,1
144.9,7,1
145.0,7,1
145.1,7,1
145.2,7,1
145.3,7,1
145.4,7,1
145.5,7,1
145.6,7,1
145.7,7,1
145.8,7,1
145.9,7,1
146.0,7,0
146.1,7,0
146.2,7,0
146.3,7,0
146.4,7,0
146.5,7,0
146.6,7,0
146.7,8,0
146.8,8,0
146.9,8,0
147.0,8,0
147.1,8,0
147.2,8,0
147.3,8,0
147.4,8,0
147.5,8,0
147.6,8,0
147.7,8,0
147.8,8,0
147.9,8,0
148.0,8,0
148.1,8,0
148.2,8,0
148.3,8,0
148.4,8,0
148.5,8,0
148.6,8,0
148.7,8,0
148.8,8,0
148.9,8,0
149.0,8,0
149.1,8,0
149.2,8,0
149.3,9,0
149.4,9,0
149.5,9,0
149.6,9,0
149.7,9,0
149.8,9,0
149.9,9,0
150.0,9,0
150.1,9,0
150.2,9,0
150.3,9,0
150.4,9,0
150.5,9,0
150.6,9,0
150.7,9,0
150.8,9,0
150.9,9,0
151.0,9,0
151.1,9,0
151.2,9,0
151.3,0,11
151.4,0,11
151.5,0,11
151.6,0,11
151.7,0,11
151.8,0,11
151.9,0,11
152.0,0,11
152.1,0,11
152.2,0,11
152.3,0,11
152.4,0,11
152.5,0,11
152.6,0,11
152.7,0,11
152.8,0,11
152.9,0,10
153.0,0,10
153.1,0,10
153.2,0,9
153.3,0,9
153.4,0,9
153.5,0,9
153.6,0,9
153.7,1,9
153.8,1,9
153.9,1,9
154.0,1,9
154.1,1,9
154.2,1,9
154.3,1,9
154.4,2,9
154.5,3,9
154.6,3,9
154.7,3,9
154.8,4,9
154.9,4,9
155.0,4,9
155.1,5,9
155.2,5,9
155.3,5,9
155.4,5,9
155.5,5,9
155.6,5,9
155.7,5,9
155.8,5,9
155.9,5,9
156.0,5,9
156.1,5,9
156.2,5,9
156.3,5,9
156.4,5,9
156.5,5,9
156.6,5,9
156.7,5,9
156.8,5,9
156.9,5,9
157.0,5,9
157.1,5,8
157.2,5,8
157.3,6,8
157.4,6,8
157.5,6,8
157.6,6,8
157.7,6,8
157.8,6,8
157.9,6,8
158.0,6,8
158.1,6,8
158.2,6,8
158.3,7,8
158.4,7,8
158.5,7,8
158.6,7,8
158.7,7,8
158.8,7,7
158.9,7,6
159.0,8,6
159.1,9,6
159.2,9,6
159.3,9,6
159.4,9,6
159.5,9,6
159.6,9,6
159.7,0,18
159.8,0,18
159.9,0,17
160.0,0,17
160.1,0,17
160.2,1,17
160.3,1,17
160.4,1,17
160.5,1,16
160.6,1,16
160.7,1,16
160.8,1,16
160.9,1,16
161.0,1,16
161.1,1,16
161.2,2,16
161.3,3,16
161.4,3,16
161.5,3,16
161.6,3,16
161.7,4,16
161.8,4,16
161.9,4,15
162.0,4,15
162.1,4,14
162.2,4,14
162.3,4,14
162.4,4,13
162.5,5,13
162.6,5,13
162.7,5,13
162.8,6,13
162.9,6,13
163.0,6,13
163.1,6,13
163.2,6,13
163.3,6,12
163.4,6,11
163.5,7,10
163.6,7,10
163.7,7,10
163.8,7,9
163.9,7,9
164.0,7,9
164.1,7,9
164.2,7,9
164.3,7,9
164.4,7,9
164.5,7,9
164.6,7,9
164.7,7,8
164.8,7,7
164.9,7,6
165.0,7,6
165.1,7,6
165.2,7,6
165.3,7,6
165.4,7,6
165.5,7,5
165.6,7,5
165.7,7,3
165.8,7,2
165.9,8,2
166.0,8,2
166.1,8,1
166.2,8,1
166.3,8,1
166.4,8,1
166.5,8,0
166.6,9,0
166.7,9,0
166.8,9,0
166.9,9,0
167.0,0,12
167.1,0,12
167.2,0,12
167.3,0,12
167.4,0,12
167.5,0,12
167.6,0,12
167.7,0,12
167.8,0,12
167.9,0,12
168.0,0,12
168.1,0,12
168.2,0,12
168.3,1,12
168.4,1,12
168.5,1,12
168.6,1,12
168.7,1,12
168.8,1,12
168.9,1,12
169.0,2,11
169.1,2,11
169.2,2,11
169.3,2,11
169.4,2,11
169.5,2,11
169.6,3,11
169.7,3,11
169.8,3,11
169.9,3,11
170.0,3,11
170.1,3,11
170.2,3,11
170.3,4,11
170.4,4,11
170.5,5,11
170.6,5,10
170.7,5,10
170.8,5,10
170.9,5,9
171.0,5,9
171.1,5,9
171.2,5,9
171.3,5,9
171.4,5,9
171.5,5,9
171.6,5,9
171.7,5,9
171.8,5,9
171.9,5,8
172.0,5,8
172.1,5,8
172.2,5,8
172.3,5,8
172.4,5,8
172.5,5,8
172.6,5,8
172.7,5,8
172.8,5,8
172.9,5,8
173.0,5,8
173.1,5,7
173.2,5,7
173.3,6,7
173.4,6,7
173.5,6,7
173.6,6,7
173.7,6,7
173.8,7,7
173.9,8,7
174.0,8,7
174.1,8,7
174.2,8,7
174.3,8,7
174.4,8,7
