time,meanMsgsAtGateway,meanAtService
35.0,5,12
35.1,5,12
35.2,6,12
35.3,6,12
35.4,6,12
35.5,6,12
35.6,7,12
35.7,8,12
35.8,8,12
35.9,8,12
36.0,8,12
36.1,8,12
36.2,8,12
36.3,8,12
36.4,8,12
36.5,8,12
36.6,8,12
36.7,8,11
36.8,8,11
36.9,8,11
37.0,8,11
37.1,8,11
37.2,8,11
37.3,8,11
37.4,8,11
37.5,8,11
37.6,8,10
37.7,8,10
37.8,8,10
37.9,8,9
38.0,8,9
38.1,8,8
38.2,8,8
38.3,8,8
38.4,8,8
38.5,8,7
38.6,8,7
38.7,9,7
38.8,9,7
38.9,9,7
39.0,9,7
39.1,9,7
39.2,9,7
39.3,0,19
39.4,0,18
39.5,1,17
39.6,1,16
39.7,1,16
39.8,1,16
39.9,1,16
40.0,1,16
40.1,1,16
40.2,1,15
40.3,1,15
40.4,1,15
40.5,1,15
40.6,1,15
40.7,1,15
40.8,2,15
40.9,2,15
41.0,2,15
41.1,2,15
41.2,2,15
41.3,2,15
41.4,2,15
41.5,2,14
41.6,2,14
41.7,2,14
41.8,2,14
41.9,2,14
42.0,2,14
42.1,2,14
42.2,2,14
42.3,2,14
42.4,2,14
42.5,2,14
42.6,2,14
42.7,2,14
42.8,2,14
42.9,2,14
43.0,2,14
43.1,2,14
43.2,2,14
43.3,2,13
43.4,2,13
43.5,2,13
43.6,2,13
43.7,2,13
43.8,2,12
43.9,3,11
44.0,3,11
44.1,3,11
44.2,4,10
44.3,4,10
44.4,4,10
44.5,4,10
44.6,4,10
44.7,4,9
44.8,4,9
44.9,5,9
45.0,5,9
45.1,5,9
45.2,5,7
45.3,5,7
45.4,6,7
45.5,6,7
45.6,6,7
45.7,6,7
45.8,6,7
45.9,6,7
46.0,6,7
46.1,6,7
46.2,7,7
46.3,7,6
46.4,7,6
46.5,7,6
46.6,7,6
46.7,7,6
46.8,7,6
46.9,7,5
47.0,7,4
47.1,7,4
47.2,7,3
47.3,7,3
47.4,7,3
47.5,7,3
47.6,7,3
47.7,7,3
47.8,8,3
47.9,8,3
48.0,8,3
48.1,8,3
48.2,8,3
48.3,8,3
48.4,8,3
48.5,8,3
48.6,8,3
48.7,8,3
48.8,8,2
48.9,8,1
49.0,8,1
49.1,8,1
49.2,8,1
49.3,8,1
49.4,8,0
49.5,0,10
49.6,0,10
49.7,0,10
49.8,0,10
49.9,0,10
50.0,0,10
50.1,0,10
50.2,0,10
50.3,0,10
50.4,0,9
50.5,0,9
50.6,0,9
50.7,1,9
50.8,1,9
50.9,1,8
51.0,1,8
51.1,1,8
51.2,1,7
51.3,1,6
51.4,1,6
51.5,1,6
51.6,1,6
51.7,2,6
51.8,2,6
51.9,2,5
52.0,2,5
52.1,2,5
52.2,2,5
52.3,2,5
52.4,2,5
52.5,2,3
52.6,2,3
52.7,2,3
52.8,2,3
52.9,2,3
53.0,2,2
53.1,2,2
53.2,2,2
53.3,2,2
53.4,2,2
53.5,2,1
53.6,2,1
53.7,3,1
53.8,3,1
53.9,3,1
54.0,3,1
54.1,3,1
54.2,3,1
54.3,3,1
54.4,3,1
54.5,3,1
54.6,3,1
54.7,3,1
54.8,3,1
54.9,3,1
55.0,3,1
55.1,3,1
55.2,3,1
55.3,3,1
55.4,3,1
55.5,3,1
55.6,3,1
55.7,3,1
55.8,3,1
55.9,3,1
56.0,3,1
56.1,3,1
56.2,3,1
56.3,3,1
56.4,3,0
56.5,3,0
56.6,4,0
56.7,4,0
56.8,4,0
56.9,4,0
57.0,4,0
57.1,4,0
57.2,4,0
57.3,4,0
57.4,4,0
57.5,4,0
57.6,4,0
57.7,4,0
57.8,4,0
57.9,4,0
58.0,4,0
58.1,4,0
58.2,4,0
58.3,5,0
58.4,5,0
58.5,5,0
58.6,5,0
58.7,5,0
58.8,5,0
58.9,5,0
59.0,6,0
59.1,7,0
59.2,8,0
59.3,8,0
59.4,8,0
59.5,8,0
59.6,8,0
59.7,8,0
59.8,9,0
59.9,9,0
60.0,9,0
60.1,9,0
60.2,9,0
60.3,9,0
60.4,9,0
60.5,9,0
60.6,9,0
60.7,0,11
60.8,0,10
60.9,0,10
61.0,0,9
61.1,0,9
61.2,0,9
61.3,0,9
61.4,0,9
61.5,0,9
61.6,0,9
61.7,0,9
61.8,0,7
61.9,1,7
62.0,1,7
62.1,1,7
62.2,1,7
62.3,1,6
62.4,2,6
62.5,2,6
62.6,3,6
62.7,3,6
62.8,3,6
62.9,4,6
63.0,4,6
63.1,4,5
63.2,4,5
63.3,4,5
63.4,4,5
63.5,5,5
63.6,5,5
63.7,5,5
63.8,5,5
63.9,6,5
64.0,6,4
64.1,6,4
64.2,6,4
64.3,6,4
64.4,6,4
64.5,6,4
64.6,6,4
64.7,6,3
64.8,6,3
64.9,6,2
65.0,6,1
65.1,6,1
65.2,6,1
65.3,6,1
65.4,6,1
65.5,7,1
65.6,7,1
65.7,7,0
65.8,7,0
65.9,7,0
66.0,7,0
66.1,7,0
66.2,7,0
66.3,7,0
66.4,8,0
66.5,8,0
66.6,8,0
66.7,8,0
66.8,8,0
66.9,8,0
67.0,8,0
67.1,8,0
67.2,8,0
67.3,8,0
67.4,8,0
67.5,8,0
67.6,8,0
67.7,8,0
67.8,8,0
67.9,8,0
68.0,8,0
68.1,8,0
68.2,8,0
68.3,8,0
68.4,8,0
68.5,8,0
68.6,8,0
68.7,8,0
68.8,8,0
68.9,8,0
69.0,8,0
69.1,8,0
69.2,8,0
69.3,9,0
69.4,9,0
69.5,9,0
69.6,9,0
69.7,9,0
69.8,9,0
69.9,9,0
70.0,9,0
70.1,0,12
70.2,0,11
70.3,0,11
70.4,0,11
70.5,0,11
70.6,0,11
70.7,0,11
70.8,0,11
70.9,0,11
71.0,0,11
71.1,0,11
71.2,0,11
71.3,0,11
71.4,0,11
71.5,0,11
71.6,1,11
71.7,1,11
71.8,1,11
71.9,1,11
72.0,1,11
72.1,1,11
72.2,1,11
72.3,1,11
72.4,1,11
72.5,1,11
72.6,1,10
72.7,1,10
72.8,2,10
72.9,2,10
73.0,2,9
73.1,3,9
73.2,3,9
73.3,3,9
73.4,4,9
73.5,4,9
73.6,4,9
73.7,4,7
73.8,4,7
73.9,4,7
74.0,4,7
74.1,4,7
74.2,4,7
74.3,4,7
74.4,4,7
74.5,4,7
74.6,4,7
74.7,4,7
74.8,4,7
74.9,4,7
75.0,4,7
75.1,4,7
75.2,4,7
75.3,4,7
75.4,4,7
75.5,4,7
75.6,5,7
75.7,5,7
75.8,5,7
75.9,5,7
76.0,5,7
76.1,6,7
76.2,7,7
76.3,7,7
76.4,7,7
76.5,7,7
76.6,7,7
76.7,8,7
76.8,8,7
76.9,8,7
77.0,8,6
77.1,8,6
77.2,8,6
77.3,8,6
77.4,8,6
77.5,9,6
77.6,9,6
77.7,9,6
77.8,9,6
77.9,9,6
78.0,9,6
78.1,9,6
78.2,0,18
78.3,0,17
78.4,0,17
78.5,0,17
78.6,0,17
78.7,0,17
78.8,0,17
78.9,0,17
79.0,0,17
79.1,0,16
79.2,0,16
79.3,0,15
79.4,0,15
79.5,0,14
79.6,0,14
79.7,1,14
79.8,1,14
79.9,1,14
80.0,1,14
80.1,1,13
80.2,1,13
80.3,1,13
80.4,1,13
80.5,1,13
80.6,1,13
80.7,2,13
80.8,3,13
80.9,3,12
81.0,3,12
81.1,3,11
81.2,3,11
81.3,3,10
81.4,3,10
81.5,3,10
81.6,4,10
81.7,4,10
81.8,4,10
81.9,4,9
82.0,5,9
82.1,5,9
82.2,5,9
82.3,5,8
82.4,5,8
82.5,5,8
82.6,6,8
82.7,6,8
82.8,6,7
82.9,6,6
83.0,6,5
83.1,6,5
83.2,6,5
83.3,6,5
83.4,6,5
83.5,7,4
83.6,7,4
83.7,7,3
83.8,7,3
83.9,7,3
84.0,7,3
84.1,7,3
84.2,7,2
84.3,7,1
84.4,7,1
84.5,7,1
84.6,7,0
84.7,7,0
84.8,7,0
84.9,7,0
85.0,7,0
85.1,7,0
85.2,8,0
85.3,8,0
85.4,8,0
85.5,8,0
85.6,8,0
85.7,8,0
85.8,8,0
85.9,8,0
86.0,8,0
86.1,8,0
86.2,8,0
86.3,8,0
86.4,8,0
86.5,8,0
86.6,8,0
86.7,8,0
86.8,8,0
86.9,8,0
87.0,8,0
87.1,8,0
87.2,1,12
87.3,1,12
87.4,1,12
87.5,1,11
87.6,1,11
87.7,1,11
87.8,1,11
87.9,1,11
88.0,1,11
88.1,1,11
88.2,1,11
88.3,1,10
88.4,1,10
88.5,1,10
88.6,1,9
88.7,1,9
88.8,1,9
88.9,1,9
89.0,1,9
89.1,1,9
89.2,1,9
89.3,1,9
89.4,2,9
89.5,2,9
89.6,2,9
89.7,2,9
89.8,2,9
89.9,2,9
90.0,2,9
90.1,2,9
90.2,2,9
90.3,2,9
90.4,2,9
90.5,2,9
90.6,2,9
90.7,2,9
90.8,3,9
90.9,3,9
91.0,3,9
91.1,3,9
91.2,3,9
91.3,3,9
91.4,3,9
91.5,4,8
91.6,4,7
91.7,4,7
91.8,4,6
91.9,4,6
92.0,4,6
92.1,4,6
92.2,4,6
92.3,4,6
92.4,4,6
92.5,4,5
92.6,4,5
92.7,4,5
92.8,4,5
92.9,4,5
93.0,4,5
93.1,4,5
93.2,5,5
93.3,5,4
93.4,5,4
93.5,5,4
93.6,6,4
93.7,6,4
93.8,6,4
93.9,6,4
94.0,6,3
94.1,6,3
94.2,6,3
94.3,7,3
94.4,7,3
94.5,7,3
94.6,7,3
94.7,7,2
94.8,7,2
94.9,7,2
95.0,7,1
95.1,7,1
95.2,7,1
95.3,7,0
95.4,7,0
95.5,7,0
95.6,7,0
95.7,7,0
95.8,7,0
95.9,7,0
96.0,8,0
96.1,8,0
96.2,8,0
96.3,8,0
96.4,8,0
96.5,8,0
96.6,8,0
96.7,8,0
96.8,8,0
96.9,8,0
97.0,8,0
97.1,8,0
97.2,0,11
97.3,0,11
97.4,1,11
97.5,1,11
97.6,1,11
97.7,1,11
97.8,1,10
97.9,2,10
98.0,2,10
98.1,2,10
98.2,2,10
98.3,2,9
98.4,2,9
98.5,2,9
98.6,2,9
98.7,2,9
98.8,2,9
98.9,2,9
99.0,2,9
99.1,2,8
99.2,2,8
99.3,2,8
99.4,2,8
99.5,2,8
99.6,2,7
99.7,2,7
99.8,3,7
99.9,3,7
100.0,3,7
100.1,3,7
100.2,3,7
100.3,3,7
100.4,3,7
100.5,3,7
100.6,3,7
100.7,3,7
100.8,3,7
100.9,3,7
101.0,3,7
101.1,3,7
101.2,3,7
101.3,3,7
101.4,3,7
101.5,4,7
101.6,4,7
101.7,4,7
101.8,5,7
101.9,5,7
102.0,5,6
102.1,5,6
102.2,5,6
102.3,5,5
102.4,5,5
102.5,5,5
102.6,5,5
102.7,5,5
102.8,5,4
102.9,5,4
103.0,5,4
103.1,5,4
103.2,5,4
103.3,5,3
103.4,5,3
103.5,5,2
103.6,5,2
103.7,5,2
103.8,5,2
103.9,5,2
104.0,5,2
104.1,5,2
104.2,5,1
104.3,5,1
104.4,5,1
104.5,6,1
104.6,6,1
104.7,6,0
104.8,6,0
104.9,7,0
105.0,8,0
105.1,8,0
105.2,8,0
105.3,8,0
105.4,8,0
105.5,8,0
105.6,8,0
105.7,8,0
105.8,8,0
105.9,8,0
106.0,8,0
106.1,8,0
106.2,8,0
106.3,8,0
106.4,9,0
106.5,9,0
106.6,9,0
106.7,0,12
106.8,0,12
106.9,0,12
107.0,1,12
107.1,1,12
107.2,1,12
107.3,1,11
107.4,1,11
107.5,1,11
107.6,1,11
107.7,1,11
107.8,1,11
107.9,1,11
108.0,1,11
108.1,2,11
108.2,2,10
108.3,2,10
108.4,2,10
108.5,2,10
108.6,3,10
108.7,4,10
108.8,4,10
108.9,4,10
109.0,4,10
109.1,4,10
109.2,4,9
109.3,4,9
109.4,4,9
109.5,4,9
109.6,4,9
109.7,4,8
109.8,4,8
109.9,4,8
110.0,4,8
110.1,4,7
110.2,4,7
110.3,4,7
110.4,5,7
110.5,5,7
110.6,5,7
110.7,5,7
110.8,5,7
110.9,5,7
111.0,5,7
111.1,5,7
111.2,5,7
111.3,5,7
111.4,5,7
111.5,5,7
111.6,5,7
111.7,6,6
111.8,6,6
111.9,6,6
112.0,6,6
112.1,6,6
112.2,6,6
112.3,6,6
112.4,6,6
112.5,6,6
112.6,6,6
112.7,6,5
112.8,6,4
112.9,6,4
113.0,6,4
113.1,6,4
113.2,6,4
113.3,7,4
113.4,7,4
113.5,7,4
113.6,7,4
113.7,7,4
113.8,7,4
113.9,7,4
114.0,7,3
114.1,7,3
114.2,8,3
114.3,8,3
114.4,8,3
114.5,8,3
114.6,8,3
114.7,8,3
114.8,8,3
114.9,8,3
115.0,9,3
115.1,9,2
115.2,9,2
115.3,9,2
115.4,9,2
115.5,9,2
115.6,9,2
115.7,9,2
115.8,9,1
115.9,9,1
116.0,9,1
116.1,9,1
116.2,9,1
116.3,9,1
116.4,9,1
116.5,9,1
116.6,9,1
116.7,9,1
116.8,9,1
116.9,9,1
117.0,0,12
117.1,1,12
117.2,1,12
117.3,1,11
117.4,1,11
117.5,1,10
117.6,1,10
117.7,1,10
117.8,1,10
117.9,1,10
118.0,1,10
118.1,1,10
118.2,1,10
118.3,1,10
118.4,1,10
118.5,1,10
118.6,2,10
118.7,2,10
118.8,3,10
118.9,3,10
119.0,3,10
119.1,3,10
119.2,3,10
119.3,3,10
119.4,3,10
119.5,3,10
119.6,3,10
119.7,3,10
119.8,3,10
119.9,3,9
120.0,3,9
120.1,3,9
120.2,4,9
120.3,5,9
120.4,6,9
120.5,6,9
120.6,7,9
120.7,7,9
120.8,7,9
120.9,7,9
121.0,7,8
121.1,7,8
121.2,7,8
121.3,7,8
121.4,7,8
121.5,8,8
121.6,8,8
121.7,8,8
121.8,8,8
121.9,8,8
122.0,9,8
122.1,9,7
122.2,9,7
122.3,9,7
122.4,9,6
122.5,9,6
122.6,9,6
122.7,9,6
122.8,9,6
122.9,0,18
123.0,0,18
123.1,0,17
123.2,0,17
123.3,1,17
123.4,2,17
123.5,2,16
123.6,2,16
123.7,2,15
123.8,2,15
123.9,3,15
124.0,3,15
124.1,3,15
124.2,3,15
124.3,3,15
124.4,3,15
124.5,3,15
124.6,4,15
124.7,4,15
124.8,4,14
124.9,4,14
125.0,4,14
125.1,4,14
125.2,4,14
125.3,4,14
125.4,4,14
125.5,4,14
125.6,4,14
125.7,4,14
125.8,4,14
125.9,4,14
126.0,4,14
126.1,4,14
126.2,4,14
126.3,4,14
126.4,4,14
126.5,4,14
126.6,4,13
126.7,4,13
126.8,4,13
126.9,4,13
127.0,4,12
127.1,4,12
127.2,5,12
127.3,5,12
127.4,5,12
127.5,6,12
127.6,6,12
127.7,6,11
127.8,6,11
127.9,6,11
128.0,6,11
128.1,6,11
128.2,6,11
128.3,6,11
128.4,6,10
128.5,6,9
128.6,6,9
128.7,6,8
128.8,7,8
128.9,7,8
129.0,7,8
129.1,7,8
129.2,7,8
129.3,7,8
129.4,7,8
129.5,7,8
129.6,7,8
129.7,8,8
129.8,8,7
129.9,9,7
130.0,9,7
130.1,0,18
130.2,0,18
130.3,0,18
130.4,0,18
130.5,0,18
130.6,0,18
130.7,0,17
130.8,0,16
130.9,0,15
131.0,0,15
131.1,0,14
131.2,0,14
131.3,0,14
131.4,0,14
131.5,0,14
131.6,1,14
131.7,1,14
131.8,1,14
131.9,2,14
132.0,2,14
132.1,2,14
132.2,2,14
132.3,2,14
132.4,2,14
132.5,2,14
132.6,2,14
132.7,3,13
132.8,3,12
132.9,3,12
133.0,3,10
133.1,3,10
133.2,4,10
133.3,4,10
133.4,4,10
133.5,4,10
133.6,4,10
133.7,4,10
133.8,4,10
133.9,4,10
134.0,4,10
134.1,4,10
134.2,4,10
134.3,4,10
134.4,4,10
134.5,4,10
134.6,4,10
134.7,4,10
134.8,4,10
134.9,4,10
135.0,4,10
135.1,4,10
135.2,4,10
135.3,4,10
135.4,5,10
135.5,5,10
135.6,5,10
135.7,5,8
135.8,5,8
135.9,5,8
136.0,5,8
136.1,5,8
136.2,5,8
136.3,5,8
136.4,5,8
136.5,5,8
136.6,6,8
136.7,6,7
136.8,7,6
136.9,7,6
137.0,7,6
137.1,7,6
137.2,7,6
137.3,7,6
137.4,7,6
137.5,8,6
137.6,8,6
137.7,8,6
137.8,8,6
137.9,8,5
138.0,8,5
138.1,8,4
138.2,8,4
138.3,8,4
138.4,8,4
138.5,8,4
138.6,8,4
138.7,8,3
138.8,8,3
138.9,9,3
139.0,9,3
139.1,9,2
139.2,9,2
139.3,9,2
139.4,0,14
139.5,0,14
139.6,0,14
139.7,0,14
139.8,0,14
139.9,0,14
140.0,0,14
140.1,0,13
140.2,0,12
140.3,0,12
140.4,0,12
140.5,0,11
140.6,1,11
140.7,1,11
140.8,2,11
140.9,2,11
141.0,2,11
141.1,2,11
141.2,2,11
141.3,2,11
141.4,2,9
141.5,2,9
141.6,2,9
141.7,2,9
141.8,2,9
141.9,2,7
142.0,2,7
142.1,2,7
142.2,2,7
142.3,2,7
142.4,2,7
142.5,2,7
142.6,2,7
142.7,2,7
142.8,2,7
142.9,2,7
143.0,2,7
143.1,2,7
143.2,2,7
143.3,2,6
143.4,2,6
143.5,2,6
143.6,2,6
143.7,3,6
143.8,3,6
143.9,4,6
144.0,4,6
144.1,4,6
144.2,4,6
144.3,4,4
144.4,4,4
144.5,4,4
144.6,4,4
144.7,4,4
144.8,4,4
144.9,4,4
145.0,4,4
145.1,4,4
145.2,4,4
145.3,4,4
145.4,4,4
145.5,4,3
145.6,4,2
145.7,4,2
145.8,4,2
145.9,4,2
146.0,4,2
146.1,4,2
146.2,4,2
146.3,5,2
146.4,5,2
146.5,5,2
146.6,6,1
146.7,6,1
146.8,6,1
146.9,6,1
147.0,7,1
147.1,7,1
147.2,7,0
147.3,7,0
147.4,7,0
147.5,7,0
147.6,7,0
147.7,7,0
147.8,7,0
147.9,8,0
148.0,8,0
148.1,8,0
148.2,8,0
148.3,8,0
148.4,8,0
148.5,8,0
148.6,8,0
148.7,9,0
148.8,9,0
148.9,9,0
149.0,9,0
149.1,9,0
149.2,9,0
149.3,9,0
149.4,9,0
149.5,0,12
149.6,0,12
149.7,0,12
149.8,0,11
149.9,0,11
150.0,0,11
150.1,0,11
150.2,0,11
150.3,0,10
150.4,0,10
150.5,1,10
150.6,1,10
150.7,1,10
150.8,1,10
150.9,1,10
151.0,1,10
151.1,1,10
151.2,1,10
151.3,1,9
151.4,1,9
151.5,1,9
151.6,2,8
151.7,2,8
151.8,2,8
151.9,2,8
152.0,2,8
152.1,3,8
152.2,3,6
152.3,3,5
152.4,3,5
152.5,3,4
152.6,3,3
152.7,3,3
152.8,3,3
152.9,3,3
153.0,3,3
153.1,3,3
153.2,3,3
153.3,3,3
153.4,3,3
153.5,3,3
153.6,3,3
153.7,3,3
153.8,3,3
153.9,3,3
154.0,3,3
154.1,4,2
154.2,4,2
154.3,4,2
154.4,4,2
154.5,5,2
154.6,6,2
154.7,6,2
154.8,6,2
154.9,6,2
155.0,6,2
155.1,6,2
155.2,6,2
155.3,6,2
155.4,6,2
155.5,6,2
155.6,6,2
155.7,6,2
155.8,6,2
155.9,6,2
156.0,6,2
156.1,6,2
156.2,7,2
156.3,7,2
156.4,7,2
156.5,7,2
156.6,7,2
156.7,7,2
156.8,7,2
156.9,7,2
157.0,7,1
157.1,7,1
157.2,7,1
157.3,7,1
157.4,7,1
157.5,7,1
157.6,7,1
157.7,7,1
157.8,7,1
157.9,8,0
158.0,9,0
158.1,9,0
158.2,0,12
158.3,0,12
158.4,0,12
158.5,0,12
158.6,0,12
158.7,0,12
158.8,0,12
158.9,1,12
159.0,1,12
159.1,1,12
159.2,1,12
159.3,1,12
159.4,1,12
159.5,1,12
159.6,1,12
159.7,1,12
159.8,1,12
159.9,1,12
160.0,1,12
160.1,1,12
160.2,1,11
160.3,1,11
160.4,1,11
160.5,1,10
160.6,1,10
160.7,1,10
160.8,1,10
160.9,1,10
161.0,1,10
161.1,1,10
161.2,2,10
161.3,2,10
161.4,2,10
161.5,2,10
161.6,3,10
161.7,3,10
161.8,3,10
161.9,3,10
162.0,3,10
162.1,4,10
162.2,4,10
162.3,4,10
162.4,4,10
162.5,4,10
162.6,4,9
162.7,4,9
162.8,4,9
162.9,5,9
163.0,5,9
163.1,5,9
163.2,5,8
163.3,5,8
163.4,5,8
163.5,5,7
163.6,5,7
163.7,5,7
163.8,5,7
163.9,5,7
164.0,5,7
164.1,5,7
164.2,5,7
164.3,5,7
164.4,5,7
164.5,5,6
164.6,5,6
164.7,5,6
164.8,5,6
164.9,5,6
165.0,5,6
165.1,5,5
165.2,5,5
165.3,5,5
165.4,5,5
165.5,5,5
165.6,5,5
165.7,5,5
165.8,6,5
165.9,6,5
166.0,6,4
166.1,6,4
166.2,6,4
166.3,6,4
166.4,6,4
166.5,6,4
166.6,6,4
166.7,6,4
166.8,6,4
166.9,8,4
167.0,8,4
167.1,8,4
167.2,8,3
167.3,8,3
167.4,8,3
167.5,8,3
167.6,8,3
167.7,8,2
167.8,8,2
167.9,8,2
168.0,8,2
168.1,8,2
168.2,8,2
168.3,8,2
168.4,8,2
168.5,8,2
168.6,8,2
168.7,8,2
168.8,9,2
168.9,0,12
169.0,0,12
169.1,0,12
169.2,0,12
169.3,1,12
169.4,1,12
169.5,1,12
169.6,1,12
169.7,1,12
169.8,1,12
169.9,1,12
170.0,1,12
170.1,1,11
170.2,1,11
170.3,1,11
170.4,1,11
170.5,1,11
170.6,1,11
170.7,1,11
170.8,1,11
170.9,1,11
171.0,1,11
171.1,1,11
171.2,1,11
171.3,1,11
171.4,1,11
171.5,1,10
171.6,1,10
171.7,1,10
171.8,1,10
171.9,2,10
172.0,2,9
172.1,2,9
172.2,2,9
172.3,2,9
172.4,2,9
172.5,2,9
172.6,2,9
172.7,2,9
172.8,2,9
172.9,2,9
173.0,2,9
173.1,2,9
173.2,2,9
173.3,2,9
173.4,3,9
173.5,3,9
173.6,3,9
173.7,3,8
173.8,3,8
173.9,3,7
174.0,3,7
174.1,3,7
174.2,3,7
174.3,3,7
174.4,3,6
